suite,method,model_name,task_name,context_len,batch_size,gen_len,seed,cache_ratio,cache_role,total_runs,passed_runs,failed_runs,block_cache_source,block_cache_ratio,block_cache_index_clusters,block_cache_retrieval_clusters,block_cache_clusters_per_layer,block_cache_pages_per_cluster,block_cache_pages_per_layer,block_cache_page_size_vectors,block_cache_vectors_per_layer,block_cache_layer_count,block_cache_total_pages,block_cache_total_vectors,block_cache_dtype_bytes,block_cache_bytes_per_layer,block_cache_total_bytes,block_cache_total_gib,block_cache_nominal_pages_per_layer,block_cache_nominal_bytes_per_layer,block_cache_residency_mode,block_cache_capacity_scale_spec,block_cache_active_layer_count,block_cache_layer_pages,block_cache_layer_capacity_scales,block_cache_layer_bytes,stream_only_layers_enabled,stream_only_layers_env,stream_only_layer_count,stream_only_layers,stream_only_mode,stream_only_wave_buffer_admission,async_cluster_id_copy_enabled,async_cluster_id_copy_env,async_cluster_id_copy_mode,async_cluster_id_copy_stream_count,async_cluster_id_copy_destination,async_cluster_id_copy_sync_point,async_cluster_id_copy_overlap_window,block_cache_total_mib,block_cache_percent_of_a100_80gb,round_decode_throughput_tokens_s,round_peak_process_gpu_memory_mib,mean_decode_throughput_tokens_s,stdev_decode_throughput_tokens_s,variance_decode_throughput_tokens_s,mean_decode_latency_s,mean_e2e_latency_s,mean_torch_cuda_peak_allocated_mib,mean_torch_cuda_peak_reserved_mib,mean_peak_process_gpu_memory_mib,max_peak_process_gpu_memory_mib,mean_block_cache_percent_of_peak_process_memory,mean_non_block_cache_peak_process_memory_mib
opt_attempt_007_stream_low3_async,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,2025,0.05,paper_default_5pct,1,1,0,cache_ratio,0.05,7440,134,372,2,744,8,5952,32,21576,172608,2,176750592,5656018944,5.267578125,744,195035136,all,default,29,"[744, 744, 0, 0, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 0, 744, 744, 744]","[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[195035136, 195035136, 0, 0, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 0, 195035136, 195035136, 195035136]",True,"2-3,28",3,"[2, 3, 28]",direct_fused_cluster_gather_from_list_kv,bypass_batch_access_lru_update_and_gpu_cache_scatter,True,1,separate_stream_d2h_non_blocking,1,pinned_cpu_cluster_ids,before_wave_buffer_batch_access,estimation_zone_gather_and_weighted_decoding,5394.0,6.58447265625,r1=178.740008,r1=41416.0,178.7400079806158,,,4.43101692199707,243.6328489780426,38007.27880859375,40886.0,41416.0,41416.0,13.023952095808383,36022.0
