context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.5400390625,5673.0,6.925048828125,18.983402489626556,24211.0,198.63769967210527,3.9871585369110107,29884.0,29049.98828125,29338.0,passed,success,raw_logs/opt012_pinned_late_metadata_side_stream_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
120000,8,0.05,paper_default_5pct,2,5.5400390625,5673.0,6.925048828125,18.983402489626556,24211.0,198.171450293124,3.996539354324341,29884.0,29049.98828125,29338.0,passed,success,raw_logs/opt012_pinned_late_metadata_side_stream_retroinfer_ctx120000_bsz8_cr0p05_r2.txt
