suite,method,model_name,task_name,context_len,batch_size,gen_len,seed,cache_ratio,cache_role,total_runs,passed_runs,failed_runs,block_cache_source,block_cache_ratio,block_cache_index_clusters,block_cache_retrieval_clusters,block_cache_clusters_per_layer,block_cache_pages_per_cluster,block_cache_pages_per_layer,block_cache_page_size_vectors,block_cache_vectors_per_layer,block_cache_layer_count,block_cache_total_pages,block_cache_total_vectors,block_cache_dtype_bytes,block_cache_bytes_per_layer,block_cache_total_bytes,block_cache_total_gib,block_cache_nominal_pages_per_layer,block_cache_nominal_bytes_per_layer,block_cache_residency_mode,block_cache_capacity_scale_spec,block_cache_active_layer_count,block_cache_layer_pages,block_cache_layer_capacity_scales,block_cache_layer_bytes,async_cluster_id_copy_enabled,async_cluster_id_copy_env,async_cluster_id_copy_mode,async_cluster_id_copy_stream_count,async_cluster_id_copy_destination,async_cluster_id_copy_sync_point,async_cluster_id_copy_overlap_window,block_cache_total_mib,block_cache_percent_of_a100_80gb,round_decode_throughput_tokens_s,round_peak_process_gpu_memory_mib,mean_decode_throughput_tokens_s,stdev_decode_throughput_tokens_s,variance_decode_throughput_tokens_s,mean_decode_latency_s,mean_e2e_latency_s,mean_torch_cuda_peak_allocated_mib,mean_torch_cuda_peak_reserved_mib,mean_peak_process_gpu_memory_mib,max_peak_process_gpu_memory_mib,mean_block_cache_percent_of_peak_process_memory,mean_non_block_cache_peak_process_memory_mib
opt_attempt_005_low6_0p625_async,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,2025,0.05,paper_default_5pct,1,1,0,cache_ratio,0.05,7440,134,372,2,744,8,5952,32,22128,177024,2,181272576,5800722432,5.40234375,744,195035136,all,"1=0.625,2-3=0.625,25=0.625,28-29=0.625",32,"[744, 464, 464, 464, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 464, 744, 744, 464, 464, 744, 744]","[1.0, 0.6236559139784946, 0.6236559139784946, 0.6236559139784946, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6236559139784946, 1.0, 1.0, 0.6236559139784946, 0.6236559139784946, 1.0, 1.0]","[195035136, 121634816, 121634816, 121634816, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 121634816, 195035136, 195035136, 121634816, 121634816, 195035136, 195035136]",True,1,separate_stream_d2h_non_blocking,1,pinned_cpu_cluster_ids,before_wave_buffer_batch_access,estimation_zone_gather_and_weighted_decoding,5532.0,6.7529296875,r1=195.759420,r1=41528.0,195.7594195285458,,,4.0457823276519775,244.44176173210144,38132.56884765625,40998.0,41528.0,41528.0,13.321132729724523,35996.0
