suite,method,model_name,task_name,context_len,batch_size,gen_len,seed,baseline_cache_ratio,cache_ratio,cache_role,baseline_block_cache_total_gib,block_cache_total_gib,block_cache_total_gib_delta,baseline_mean_peak_process_gpu_memory_mib,mean_peak_process_gpu_memory_mib,peak_process_gpu_memory_delta_mib,peak_process_gpu_memory_delta_pct,baseline_block_cache_percent_of_peak_process_memory,block_cache_percent_of_peak_process_memory,block_cache_percent_of_peak_process_memory_delta,baseline_non_block_cache_peak_process_memory_mib,non_block_cache_peak_process_memory_mib,non_block_cache_peak_process_memory_delta_mib,baseline_mean_decode_throughput_tokens_s,mean_decode_throughput_tokens_s,decode_throughput_delta_tokens_s,decode_throughput_delta_pct,decode_throughput_ratio_vs_baseline
opt_attempt_002_layer1_scale0p50,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,2025,0.05,0.05,paper_default_5pct,5.7216796875,5.7216796875,0.0,41868.0,41868.0,0.0,0.0,13.993981083404988,13.993981083404988,0.0,36009.0,36009.0,0.0,176.52988798373107,176.52988798373107,0.0,0.0,1.0
