suite,method,model_name,task_name,context_len,batch_size,gen_len,seed,cache_ratio,cache_role,total_runs,passed_runs,failed_runs,block_cache_source,block_cache_ratio,block_cache_index_clusters,block_cache_retrieval_clusters,block_cache_clusters_per_layer,block_cache_pages_per_cluster,block_cache_pages_per_layer,block_cache_page_size_vectors,block_cache_vectors_per_layer,block_cache_layer_count,block_cache_total_pages,block_cache_total_vectors,block_cache_dtype_bytes,block_cache_bytes_per_layer,block_cache_total_bytes,block_cache_total_gib,block_cache_nominal_pages_per_layer,block_cache_nominal_bytes_per_layer,block_cache_residency_mode,block_cache_capacity_scale_spec,block_cache_active_layer_count,block_cache_layer_pages,block_cache_layer_capacity_scales,block_cache_layer_bytes,buffer_nprobe_multiplier,buffer_nprobe_multiplier_env,buffer_pages,buffer_min_pages,buffer_probe_pages,buffer_retrieval_clusters,execution_stride,block_cache_allocation_policy,block_cache_allocation_policy_env,block_cache_allocation_decision,block_cache_allocation_decision_reason,block_cache_free_memory_gib,block_cache_estimated_gpu_memory_gib,block_cache_preallocation_threshold_multiplier,block_cache_preallocation_threshold_gib,block_cache_auto_preallocate_before_prefill,block_cache_preallocated_before_prefill,block_cache_allocated_after_prefill,block_cache_allocation_prepare_cache_calls,block_cache_late_init_policy,block_cache_late_init_policy_env,block_cache_late_init_effective,block_cache_late_init_mode,block_cache_late_init_reason,block_cache_late_init_safety,block_cache_late_uninitialized_tensor_count,block_cache_late_uninitialized_bytes,block_cache_late_init_torch_deterministic_algorithms,block_cache_late_init_torch_fill_uninitialized_memory,scratch_buffer_init_policy,scratch_buffer_init_policy_env,scratch_buffer_init_effective,scratch_buffer_init_mode,scratch_buffer_init_reason,scratch_buffer_init_safety,scratch_buffer_uninitialized_tensor_count,scratch_buffer_uninitialized_bytes,scratch_buffer_uninitialized_by_name,scratch_buffer_init_torch_deterministic_algorithms,scratch_buffer_init_torch_fill_uninitialized_memory,stream_only_layers_enabled,stream_only_layers_env,stream_only_layer_count,stream_only_layers,stream_only_mode,stream_only_wave_buffer_admission,async_stream_only_gather_enabled,async_stream_only_gather_requested,async_stream_only_gather_env,async_stream_only_gather_disabled_reason,async_stream_only_gather_mode,async_stream_only_gather_stream_count,async_stream_only_gather_launch_count,async_stream_only_gather_eager_launch_count,async_stream_only_gather_cudagraph_launch_count,async_stream_only_gather_sync_count,async_stream_only_gather_pending_device_count,async_stream_only_gather_pending_layers,async_stream_only_gather_launch_elapsed_ms,async_stream_only_gather_wait_enqueue_elapsed_ms,async_stream_only_gather_sync_mode,async_stream_only_gather_launch_point,async_stream_only_gather_sync_point,async_stream_only_gather_overlap_window,async_stream_only_gather_last_sync_reason,async_stream_only_gather_uses_cuda_graph,async_stream_only_gather_split_cuda_graph,async_stream_only_gather_path_executed,async_cluster_id_copy_enabled,async_cluster_id_copy_env,async_cluster_id_copy_mode,async_cluster_id_copy_stream_count,async_cluster_id_copy_destination,async_cluster_id_copy_sync_point,async_cluster_id_copy_overlap_window,async_wave_batch_access_enabled,async_wave_batch_access_env,async_wave_batch_access_mode,async_wave_batch_access_thread_count,async_wave_batch_access_launch_count,async_wave_batch_access_sync_count,async_wave_batch_access_exception_count,async_wave_batch_access_pending_count,async_wave_batch_access_pending_layer,async_wave_batch_access_pending_device,async_wave_batch_access_launch_elapsed_ms,async_wave_batch_access_join_wait_ms,async_wave_batch_access_worker_elapsed_ms,async_wave_batch_access_cluster_id_wait_ms,async_wave_batch_access_batch_access_elapsed_ms,async_wave_batch_access_cluster_id_copy_async,async_wave_batch_access_launch_point,async_wave_batch_access_sync_point,async_wave_batch_access_overlap_window,async_wave_batch_access_last_sync_reason,async_wave_batch_access_path_executed,async_cache_admission_enabled,async_cache_admission_env,async_cache_admission_mode,async_cache_admission_stream_count,async_cache_admission_launch_count,async_cache_admission_sync_count,async_cache_admission_pending_device_count,async_cache_admission_pending_layers,async_cache_admission_launch_elapsed_ms,async_cache_admission_wait_enqueue_elapsed_ms,async_cache_admission_sync_mode,async_cache_admission_sync_point,async_cache_admission_overlap_window,async_cache_admission_last_sync_reason,async_cache_admission_uses_cuda_graph_update,index_metadata_staging_enabled,index_metadata_prefill_residency,index_metadata_prefill_residency_env,index_metadata_prefill_residency_effective,index_metadata_prefill_residency_reason,index_metadata_prefill_gpu_bytes,index_metadata_prefill_cpu_bytes,index_metadata_prefill_host_pinned_bytes,index_metadata_current_gpu_bytes,index_metadata_current_cpu_bytes,index_metadata_current_host_pinned_bytes,index_metadata_staged_layers_env,index_metadata_staged_layer_count,index_metadata_staged_layers,index_metadata_layer_bytes,index_metadata_nominal_persistent_gpu_bytes,index_metadata_persistent_gpu_bytes,index_metadata_stage_buffer_bytes,index_metadata_gpu_resident_bytes,index_metadata_gpu_bytes_saved_vs_nominal,index_metadata_host_pinned_bytes,index_metadata_stage_stream_count,index_metadata_stage_loaded_layers,index_metadata_stage_prefetch_count,index_metadata_stage_sync_count,index_metadata_stage_copy_bytes,index_metadata_stage_mode,index_metadata_stage_copy_mode,index_metadata_stage_sync_point,index_metadata_stage_prefetch_policy,index_metadata_cuda_graph_behavior,index_metadata_late_migration_policy,index_metadata_late_migration_policy_env,index_metadata_late_migration_enabled,index_metadata_late_migration_host_pinned,index_metadata_late_migration_non_blocking,index_metadata_late_migration_copy_mode,index_metadata_late_migration_sync_point,index_metadata_late_migration_stream_count,index_metadata_late_migration_copy_count,index_metadata_late_migration_copy_bytes,index_metadata_late_migration_source_cpu_bytes,index_metadata_late_migration_source_host_pinned_bytes,index_metadata_late_migration_sync_count,index_metadata_late_migration_elapsed_ms,index_metadata_late_migration_copy_launch_elapsed_ms,index_metadata_late_migration_sync_wait_ms,index_metadata_late_migration_prepare_window_elapsed_ms,index_metadata_late_migration_elapsed_scope,block_cache_total_mib,block_cache_percent_of_a100_80gb,round_decode_throughput_tokens_s,round_peak_process_gpu_memory_mib,mean_decode_throughput_tokens_s,stdev_decode_throughput_tokens_s,variance_decode_throughput_tokens_s,mean_decode_latency_s,mean_e2e_latency_s,mean_torch_cuda_peak_allocated_mib,mean_torch_cuda_peak_reserved_mib,mean_peak_process_gpu_memory_mib,max_peak_process_gpu_memory_mib,mean_block_cache_percent_of_peak_process_memory,mean_non_block_cache_peak_process_memory_mib
opt024_async_wave_batch_access_lower_memory_2round,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,2025,0.05,paper_default_5pct,2,2,0,cache_ratio,0.05,7440,134,372,2,744,8,5952,32,22506,180048,2,184369152,5899812864,5.49462890625,744,195035136,all,"1=0.75,2-3=0.75,25=0.75,28-29=0.75,31=0.75",32,"[744, 558, 558, 558, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 558, 744, 744, 558, 558, 744, 558]","[1.0, 0.75, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.75, 0.75, 1.0, 0.75]","[195035136, 146276352, 146276352, 146276352, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 146276352, 195035136, 195035136, 146276352, 146276352, 195035136, 146276352]",2.75,2.75,738,64,738,134,6071,late,late,allocate_after_prefill,forced_late_after_prefill,56.38003921508789,13.182571411132812,1.5,19.77385711669922,True,False,True,1,uninitialized,uninitialized,True,uninitialized_empty,late_allocation_wave_buffer_miss_before_admission_write,WaveBufferCPU starts all clusters as cache misses and marks cache hits only after gather_copy_and_scatter writes admitted K/V blocks,64,5899812864,False,True,uninitialized,uninitialized,True,uninitialized_empty,decode_scratch_overwrite_before_read,selected decode scratch tensors are kernel/PyTorch outputs before weighted attention reads them,17,265733632,"{'attn_out': {'bytes': 65536, 'count': 1}, 'cI': {'bytes': 952320, 'count': 1}, 'cV': {'bytes': 238080, 'count': 1}, 'dist': {'bytes': 952320, 'count': 1}, 'es_centroids': {'bytes': 28278784, 'count': 1}, 'es_cluster_size': {'bytes': 220928, 'count': 1}, 'es_lse': {'bytes': 1024, 'count': 1}, 'es_out': {'bytes': 65536, 'count': 1}, 'es_value_sum': {'bytes': 28278784, 'count': 1}, 'execution_buffer_keys': {'bytes': 99467264, 'count': 1}, 'execution_buffer_values': {'bytes': 99467264, 'count': 1}, 'gemm_o': {'bytes': 3809280, 'count': 1}, 'norm': {'bytes': 30720, 'count': 1}, 'query_buffer': {'bytes': 65536, 'count': 1}, 'softmax_o': {'bytes': 3809280, 'count': 1}, 'sum': {'bytes': 30720, 'count': 1}, 'valid_lengths': {'bytes': 256, 'count': 1}}",False,True,False,off,0,[],off,default_block_cache_admission,False,False,unset,env_unset_or_false,default_stream_inline,0,0,0,0,0,0,{},0.0,0.0,not_applicable,after_estimation_zone_before_weighted_flash_decoding,inline_gather_before_weighted_flash_decoding,none,none,False,False,False,True,1,separate_stream_d2h_non_blocking,1,pinned_cpu_cluster_ids,before_wave_buffer_batch_access,estimation_zone_gather_and_weighted_decoding,True,1,python_thread_event_wait_then_wave_buffer_batch_access,1,3168,3168,0,0,,,71.2396232993342,1140.8417355560232,1123.602401901735,608.6426769907121,513.094665191602,True,after_topk_cluster_id_copy_launch_before_estimation_zone,before_gather_copy_and_concat_reads_wave_buffer_indices,estimation_zone_gather_and_weighted_decoding,before_sparse_attention_cudagraph_execution_buffer_write,True,False,unset,default_stream_inline,0,0,0,0,{},0.0,0.0,not_applicable,inline_update_before_return,none,none,True,False,cpu,unset,cpu,late_pinned_cpu_metadata_until_prepare_cache,0,7847116800,7847116800,7847116800,0,0,off,0,[],"[245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400, 245222400]",7847116800,7847116800,0,7847116800,0,0,0,{},0,0,0,persistent_gpu_metadata,none,none,off,default_persistent_metadata_graph_behavior,pinned_side_stream,pinned_side_stream,True,True,True,pinned_h2d_non_blocking_side_stream,after_allocate_computation_buffer_before_decode,1,128,7847116800,7847116800,7847116800,1,576.7775427957531,23.527154786279425,553.2503880094737,590.5868250119966,host_copy_launch_plus_explicit_sync_wait_excludes_interleaved_prepare_allocations,5626.5,6.8682861328125,r1=199.026115;r2=200.262108,r1=29820.0;r2=29820.0,199.64411167086558,0.8739786041165354,0.7638386004534877,3.9670971632003784,245.50680947303772,28983.70703125,29274.0,29820.0,29820.0,18.8682092555332,24193.5
