context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.44921875,5580.0,6.8115234375,18.7248322147651,24220.0,173.80421069187014,4.556851625442505,29800.0,28956.48828125,29254.0,passed,success,raw_logs/opt014_l1_0p25_low5_0p75_latest_stack_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
