run_id,suite,method,model_name,task_name,context_len,batch_size,gen_len,round,seed,cache_ratio,cache_role,status,failure_class,returncode,duration_s,input_length,prefill_latency_s,decode_latency_s,decode_steps,decode_ms_per_step,decode_throughput_tokens_s,e2e_latency_s,avg_e2e_latency_s,request_throughput_req_s,output_throughput_tokens_s,torch_cuda_memory_allocated_mib,torch_cuda_memory_reserved_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,torch_cuda_peak_allocated_all_devices_mib,torch_cuda_peak_reserved_all_devices_mib,block_cache_source,block_cache_ratio,block_cache_index_clusters,block_cache_retrieval_clusters,block_cache_clusters_per_layer,block_cache_pages_per_cluster,block_cache_pages_per_layer,block_cache_page_size_vectors,block_cache_vectors_per_layer,block_cache_layer_count,block_cache_total_pages,block_cache_total_vectors,block_cache_dtype_bytes,block_cache_bytes_per_layer,block_cache_total_bytes,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,peak_process_gpu_memory_mib,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,gpu_memory_sample_interval_s,gpu_memory_sample_count,gpu_memory_observed_process_count_peak,gpu_memory_sampler_error_count,gpu_memory_samples_path,log_path,error_summary
opt_attempt_001_layer_cache_residency_candidate31_retroinfer_ctx120000_bsz8_cr0p05_r1,opt_attempt_001_layer_cache_residency_candidate31,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,1,2025,0.05,paper_default_5pct,passed,success,0,377.2819583415985,119957,240.26249289512634,4.080439329147339,99,41.21655888027615,194.09674697099314,244.34293222427368,,,,29199.705078125,32202.0,38376.56884765625,41242.0,38376.56884765625,41242.0,cache_ratio,0.05,7440,134,372,2,744,8,5952,32,23064,184512,2,188940288.0,6046089216,5.630859375,5766.0,7.03857421875,41772.0,13.803504740017237,36006.0,0.5,704,1,0,memory_samples/opt_attempt_001_layer_cache_residency_candidate31_retroinfer_ctx120000_bsz8_cr0p05_r1.jsonl,raw_logs/opt_attempt_001_layer_cache_residency_candidate31_retroinfer_ctx120000_bsz8_cr0p05_r1.txt,
