context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.630859375,5766.0,7.03857421875,13.803504740017237,36006.0,194.09674697099314,4.080439329147339,41772.0,38376.56884765625,41242.0,passed,success,raw_logs/opt_attempt_001_layer_cache_residency_candidate31_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
