context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
30000,1,0.05,paper_default_5pct,1,0.0458984375,47.0,0.057373046875,0.23933190752622466,19591.0,6.575637578803369,2.889453649520874,19638.0,18861.7197265625,19108.0,passed,success,raw_logs/opt036_delta_page_slot_rotation_probe_retroinfer_ctx30000_bsz1_cr0p05_r1.txt
