suite,method,model_name,task_name,context_len,batch_size,gen_len,seed,baseline_cache_ratio,cache_ratio,cache_role,baseline_block_cache_total_gib,block_cache_total_gib,block_cache_total_gib_delta,baseline_mean_peak_process_gpu_memory_mib,mean_peak_process_gpu_memory_mib,peak_process_gpu_memory_delta_mib,peak_process_gpu_memory_delta_pct,baseline_block_cache_percent_of_peak_process_memory,block_cache_percent_of_peak_process_memory,block_cache_percent_of_peak_process_memory_delta,baseline_non_block_cache_peak_process_memory_mib,non_block_cache_peak_process_memory_mib,non_block_cache_peak_process_memory_delta_mib,baseline_mean_decode_throughput_tokens_s,mean_decode_throughput_tokens_s,decode_throughput_delta_tokens_s,decode_throughput_delta_pct,decode_throughput_ratio_vs_baseline
opt019_full_low3_0p875,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,2025,0.05,0.05,paper_default_5pct,5.47265625,5.47265625,0.0,29812.0,29812.0,0.0,0.0,18.797799543807862,18.797799543807862,0.0,24208.0,24208.0,0.0,190.78138781968798,190.78138781968798,0.0,0.0,1.0
