context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.49462890625,5626.5,6.8682861328125,18.85809089690307,24209.5,198.9962613568549,3.9799742698669434,29836.0,29001.98828125,29290.0,passed,success,raw_logs/opt019_layer31_0p75_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
