context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.5400390625,5673.0,6.925048828125,15.930918281381635,29937.0,197.66776173037084,4.006723165512085,35610.0,32212.48046875,35080.0,passed,success,raw_logs/opt011_split_late_index_prefill_residency_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
120000,8,0.05,paper_default_5pct,2,5.5400390625,5673.0,6.925048828125,15.930918281381635,29937.0,199.45788916891183,3.9707629680633545,35610.0,32212.48046875,35080.0,passed,success,raw_logs/opt011_split_late_index_prefill_residency_retroinfer_ctx120000_bsz8_cr0p05_r2.txt
