context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.8125,5952.0,7.265625,14.184938036224976,36008.0,198.85321950071923,3.982837200164795,41960.0,38564.56884765625,41430.0,passed,success,raw_logs/block_cache_baseline_single_a100_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
120000,8,0.05,paper_default_5pct,2,5.8125,5952.0,7.265625,14.184938036224976,36008.0,198.81960927346776,3.9835104942321777,41960.0,38564.56884765625,41430.0,passed,success,raw_logs/block_cache_baseline_single_a100_retroinfer_ctx120000_bsz8_cr0p05_r2.txt
