run_id,suite,method,model_name,task_name,context_len,batch_size,gen_len,round,seed,cache_ratio,cache_role,status,failure_class,returncode,duration_s,input_length,prefill_latency_s,decode_latency_s,decode_steps,decode_ms_per_step,decode_throughput_tokens_s,e2e_latency_s,avg_e2e_latency_s,request_throughput_req_s,output_throughput_tokens_s,torch_cuda_memory_allocated_mib,torch_cuda_memory_reserved_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,torch_cuda_peak_allocated_all_devices_mib,torch_cuda_peak_reserved_all_devices_mib,block_cache_source,block_cache_ratio,block_cache_index_clusters,block_cache_retrieval_clusters,block_cache_clusters_per_layer,block_cache_pages_per_cluster,block_cache_pages_per_layer,block_cache_page_size_vectors,block_cache_vectors_per_layer,block_cache_layer_count,block_cache_total_pages,block_cache_total_vectors,block_cache_dtype_bytes,block_cache_bytes_per_layer,block_cache_total_bytes,block_cache_total_gib,block_cache_nominal_pages_per_layer,block_cache_nominal_bytes_per_layer,block_cache_residency_mode,block_cache_capacity_scale_spec,block_cache_active_layer_count,block_cache_layer_pages,block_cache_layer_capacity_scales,block_cache_layer_bytes,block_cache_total_mib,block_cache_percent_of_a100_80gb,peak_process_gpu_memory_mib,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,gpu_memory_sample_interval_s,gpu_memory_sample_count,gpu_memory_observed_process_count_peak,gpu_memory_sampler_error_count,gpu_memory_samples_path,log_path,error_summary
opt_attempt_003_low3_0p75_secondary_0p875_retroinfer_ctx120000_bsz8_cr0p05_r1,opt_attempt_003_low3_0p75_secondary_0p875,RetroInfer,gradientai/Llama-3-8B-Instruct-Gradient-1048k,NIAH,120000,8,100,1,2025,0.05,paper_default_5pct,passed,success,0,372.2596175670624,119957,240.17609810829163,4.122654438018799,99,41.642974121402005,192.1092373632477,244.29875254631042,,,,29171.705078125,32174.0,38348.56884765625,41214.0,38348.56884765625,41214.0,cache_ratio,0.05,7440,134,372,2,744,8,5952,32,22974,183792,2,188203008,6022496256,5.60888671875,744,195035136,all,"1=0.75,25=0.75,29=0.75,2-3=0.875,28=0.875",32,"[744, 558, 652, 652, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 744, 558, 744, 744, 652, 558, 744, 744]","[1.0, 0.75, 0.8763440860215054, 0.8763440860215054, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.8763440860215054, 0.75, 1.0, 1.0]","[195035136, 146276352, 170917888, 170917888, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 195035136, 146276352, 195035136, 195035136, 170917888, 146276352, 195035136, 195035136]",5743.5,7.0111083984375,41744.0,13.758863549252586,36000.5,0.5,695,1,0,memory_samples/opt_attempt_003_low3_0p75_secondary_0p875_retroinfer_ctx120000_bsz8_cr0p05_r1.jsonl,raw_logs/opt_attempt_003_low3_0p75_secondary_0p875_retroinfer_ctx120000_bsz8_cr0p05_r1.txt,
