context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.517578125,5650.0,6.89697265625,18.921634293369056,24210.0,199.3382951948561,3.9731452465057373,29860.0,29025.98828125,29314.0,passed,success,raw_logs/opt028_confirm_c1_layer31_0p875_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
120000,8,0.05,paper_default_5pct,2,5.517578125,5650.0,6.89697265625,18.921634293369056,24210.0,199.57602001210114,3.9684126377105713,29860.0,29025.98828125,29314.0,passed,success,raw_logs/opt028_confirm_c1_layer31_0p875_retroinfer_ctx120000_bsz8_cr0p05_r2.txt
