context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,5.67626953125,5812.5,7.0953369140625,13.90018174861297,36003.5,193.7844088514255,4.0870161056518555,41816.0,38420.56884765625,41286.0,passed,success,raw_logs/opt_attempt_003_low3_scale0p75_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
