context_len,batch_size,cache_ratio,cache_role,round,block_cache_total_gib,block_cache_total_mib,block_cache_percent_of_a100_80gb,block_cache_percent_of_peak_process_memory,non_block_cache_peak_process_memory_mib,decode_throughput_tokens_s,decode_latency_s,peak_process_gpu_memory_mib,torch_cuda_peak_allocated_mib,torch_cuda_peak_reserved_mib,status,failure_class,log_path
120000,8,0.05,paper_default_5pct,1,1.453125,1488.0,1.81640625,5.3123884327026065,26522.0,25.03855756436534,31.63121509552002,28010.0,24889.20703125,27480.0,passed,success,raw_logs/opt035_cpu_full_kv_rotating_gpu_slots_retroinfer_ctx120000_bsz8_cr0p05_r1.txt
